문제,정답,해설
"<甲은 친구 乙과 丙에게 연락해 “은행에서 돈을 출금해 나오는 사람의 가방을 날치기 하자.”고 제안했다. 이에 乙과 丙은 은행 문밖에서 범행대상을 물색하고, 甲은 날치기를 끝낸 乙과 丙을 태우고 도망치기 위해 은행 앞 차도에 승용차를 세워 두고 대기하기로 했다. 며칠 후 A가 은행에서 현금 1천만 원을 출금하여 가방에 담아 나오는 것을 본 乙과 丙은 A의 뒤를 따라가기 시작했다. 甲은 차를 몰고 그 뒤를 따라가던 중 갑자기 처벌이 두려워져 핸들을 꺾어 혼자 말없이 도주해 버렸다. A가 좁은 골목길로 들어서자 乙은 입구에서 망을 보았고, 丙은 A가 손에 든 가방을 그대로 낚아채어 달아났다. 검사는 甲, 乙, 丙을 위 범죄혐의로 기소하였고, 법원은 이들을 병합심리하고 있다.>
 만약 乙이 실행행위 전에 甲과 丙에게 이탈의 의사표시를 명확히 밝히고 혼자 도주하였다면, 그 이후 벌어진 날치기에 관하여 공동정범으로서 죄책을 지지 않는다.",O,
"<甲은 친구 乙과 丙에게 연락해 “은행에서 돈을 출금해 나오는 사람의 가방을 날치기 하자.”고 제안했다. 이에 乙과 丙은 은행 문밖에서 범행대상을 물색하고, 甲은 날치기를 끝낸 乙과 丙을 태우고 도망치기 위해 은행 앞 차도에 승용차를 세워 두고 대기하기로 했다. 며칠 후 A가 은행에서 현금 1천만 원을 출금하여 가방에 담아 나오는 것을 본 乙과 丙은 A의 뒤를 따라가기 시작했다. 甲은 차를 몰고 그 뒤를 따라가던 중 갑자기 처벌이 두려워져 핸들을 꺾어 혼자 말없이 도주해 버렸다. A가 좁은 골목길로 들어서자 乙은 입구에서 망을 보았고, 丙은 A가 손에 든 가방을 그대로 낚아채어 달아났다. 검사는 甲, 乙, 丙을 위 범죄혐의로 기소하였고, 법원은 이들을 병합심리하고 있다.>
 甲은 현장에서 날치기 실행행위를 직접 분담하지 않았지만, 乙과 丙의 행위를 자기의사의 수단으로 하여 범행을 하였다고 평가할 수 있으므로, 특수절도죄의 공동정범에 해당한다.",O,
"<甲은 친구 乙과 丙에게 연락해 “은행에서 돈을 출금해 나오는 사람의 가방을 날치기 하자.”고 제안했다. 이에 乙과 丙은 은행 문밖에서 범행대상을 물색하고, 甲은 날치기를 끝낸 乙과 丙을 태우고 도망치기 위해 은행 앞 차도에 승용차를 세워 두고 대기하기로 했다. 며칠 후 A가 은행에서 현금 1천만 원을 출금하여 가방에 담아 나오는 것을 본 乙과 丙은 A의 뒤를 따라가기 시작했다. 甲은 차를 몰고 그 뒤를 따라가던 중 갑자기 처벌이 두려워져 핸들을 꺾어 혼자 말없이 도주해 버렸다. A가 좁은 골목길로 들어서자 乙은 입구에서 망을 보았고, 丙은 A가 손에 든 가방을 그대로 낚아채어 달아났다. 검사는 甲, 乙, 丙을 위 범죄혐의로 기소하였고, 법원은 이들을 병합심리하고 있다.>
 소송절차가 분리된 공범인 공동피고인 乙이 丙에 대한 재판의 증인으로 출석해 증언거부권을 고지받았음에도 불구하고 증언거부권을 행사하지 아니한 채 자신을 방어하기 위해 허위진술을 하였더라도 위증죄로 처벌받지 않는다.",X,
"<甲은 친구 乙과 丙에게 연락해 “은행에서 돈을 출금해 나오는 사람의 가방을 날치기 하자.”고 제안했다. 이에 乙과 丙은 은행 문밖에서 범행대상을 물색하고, 甲은 날치기를 끝낸 乙과 丙을 태우고 도망치기 위해 은행 앞 차도에 승용차를 세워 두고 대기하기로 했다. 며칠 후 A가 은행에서 현금 1천만 원을 출금하여 가방에 담아 나오는 것을 본 乙과 丙은 A의 뒤를 따라가기 시작했다. 甲은 차를 몰고 그 뒤를 따라가던 중 갑자기 처벌이 두려워져 핸들을 꺾어 혼자 말없이 도주해 버렸다. A가 좁은 골목길로 들어서자 乙은 입구에서 망을 보았고, 丙은 A가 손에 든 가방을 그대로 낚아채어 달아났다. 검사는 甲, 乙, 丙을 위 범죄혐의로 기소하였고, 법원은 이들을 병합심리하고 있다.>
 乙을 제외한 나머지 공범이 범행을 일체 부인하고 있고 다른 증거가 없다면, 乙의 자백만으로는 乙에 대하여 유죄를 선고할 수 없다.",O,
"<甲과 乙은 서로 공모하지 않은 채 甲이 먼저 상해의 고의로 A의 머리를 수회 때렸고, 이로부터 약 1시간 후 乙은 쓰러져 있는 A에게 다가가 상해의 고의로 A의 머리를 수회 때렸다. A는 위 폭행으로 머리에 전치 4주의 상해를 입었으나, 그 상해가 甲과 乙 중 누구의 폭행으로 인하여 발생한 것인지 판명되지 않았다(ⓐ범죄사실).
 甲과 乙은 각각 상해죄로 기소되어 제1심에서 유죄판결을 선고받자 항소하였다. 항소심법원은 적법하게 공판의 심리를 종결하고 판결선고기일을 고지하였는데, 그 직후 A는 머리에 입은 상해가 악화되어 병원에서 사망하였다.>
 ⓐ범죄사실과 관련하여 甲과 乙에게는 ｢형법｣ 제263조의 동시범 특례가 적용되어 각 상해미수죄의 공동정범의 예에 의하여 처벌된다.",X,각 상해죄의 공동정범의 예에 의하여 처벌된다.
"<甲과 乙은 서로 공모하지 않은 채 甲이 먼저 상해의 고의로 A의 머리를 수회 때렸고, 이로부터 약 1시간 후 乙은 쓰러져 있는 A에게 다가가 상해의 고의로 A의 머리를 수회 때렸다. A는 위 폭행으로 머리에 전치 4주의 상해를 입었으나, 그 상해가 甲과 乙 중 누구의 폭행으로 인하여 발생한 것인지 판명되지 않았다(ⓐ범죄사실).
 甲과 乙은 각각 상해죄로 기소되어 제1심에서 유죄판결을 선고받자 항소하였다. 항소심법원은 적법하게 공판의 심리를 종결하고 판결선고기일을 고지하였는데, 그 직후 A는 머리에 입은 상해가 악화되어 병원에서 사망하였다.>
 ⓐ범죄사실과 관련하여 甲과 乙에게는 ｢형법｣ 제263조의 동시범 특례가 적용되므로, 만일 甲의 A에 대한 상해 사실이 증명되지 않더라도 乙의 A에 대한 상해 사실이 증명되는 한 甲은 상해죄의 죄책을 면할 수 없다.",X,상해 사실이 증명되지 않는다면 상해죄는 물론 상해미수죄의 죄책도 지지 않는다.
"<甲과 乙은 서로 공모하지 않은 채 甲이 먼저 상해의 고의로 A의 머리를 수회 때렸고, 이로부터 약 1시간 후 乙은 쓰러져 있는 A에게 다가가 상해의 고의로 A의 머리를 수회 때렸다. A는 위 폭행으로 머리에 전치 4주의 상해를 입었으나, 그 상해가 甲과 乙 중 누구의 폭행으로 인하여 발생한 것인지 판명되지 않았다(ⓐ범죄사실).
 甲과 乙은 각각 상해죄로 기소되어 제1심에서 유죄판결을 선고받자 항소하였다. 항소심법원은 적법하게 공판의 심리를 종결하고 판결선고기일을 고지하였는데, 그 직후 A는 머리에 입은 상해가 악화되어 병원에서 사망하였다.>
 A의 사망 후 검사가 甲과 乙에 대한 공소사실을 각각 상해치사죄로 변경하는 내용의 공소장변경신청을 하면서 그와 함께 변론재개신청을 하더라도, 항소심법원이 종결한 심리를 재개하여 공소장변경을 허가할 의무는 없다.",O,
"<甲과 乙은 서로 공모하지 않은 채 甲이 먼저 상해의 고의로 A의 머리를 수회 때렸고, 이로부터 약 1시간 후 乙은 쓰러져 있는 A에게 다가가 상해의 고의로 A의 머리를 수회 때렸다. A는 위 폭행으로 머리에 전치 4주의 상해를 입었으나, 그 상해가 甲과 乙 중 누구의 폭행으로 인하여 발생한 것인지 판명되지 않았다(ⓐ범죄사실).
 甲과 乙은 각각 상해죄로 기소되어 제1심에서 유죄판결을 선고받자 항소하였다. 항소심법원은 적법하게 공판의 심리를 종결하고 판결선고기일을 고지하였는데, 그 직후 A는 머리에 입은 상해가 악화되어 병원에서 사망하였다.>
 A가 사망한 후 A의 유족이 항소심법원에 “甲과 乙 때문에 A가 사망하였으니 이들을 엄벌에 처해 달라.”는 내용의 의견서에 A의 사망진단서를 첨부하여 양형자료로 제출한 경우, 항소심법원은 변론을 재개하여 피고인들에게 위 자료에 관하여 의견진술 기회를 주는 등의 양형심리절차를 거치지 않고서는 A의 사망 사실을 피고인들에 대한 형벌가중적 양형조건으로 삼을 수 없다.",O,
"<甲은 2018. 8. 6. 상해죄로 징역 9월을 선고받아 2019. 1. 10. 그 형의 집행을 종료하였다(㉮ 전과). 또한 甲은 2022. 4. 4. 절도죄로 징역 1년에 집행유예 2년을 선고받아 2022. 4. 12. 위 판결이 확정되었다(㉯ 전과). 
 甲은 (ㄱ) 2021. 12. 1. A의 휴대전화 1대를 절취하였고, (ㄴ) 2022. 4. 18. B의 지갑 1개를 절취하였고, (ㄷ) 2022. 5. 10. C의 신용카드 1매를 절취하였다. 
 (ㄱ), (ㄴ), (ㄷ) 범행에 관하여 검사는 2024. 1. 5. 甲을 ｢형법｣ 제332조, 제329조에 의하여 상습절도죄로 기소하였다.>
 상습절도 범행에 관하여 법정형 중 징역형을 선택한 경우, 포괄일죄의 일부 범행이 ㉮ 전과의 누범기간 내에 있더라도 나머지 범행이 누범기간 경과 후에 이루어졌기 때문에 상습절도 범행 전부가 누범에 해당하지 않는다.",X,전부가 누범에 해당한다.
"<甲은 2018. 8. 6. 상해죄로 징역 9월을 선고받아 2019. 1. 10. 그 형의 집행을 종료하였다(㉮ 전과). 또한 甲은 2022. 4. 4. 절도죄로 징역 1년에 집행유예 2년을 선고받아 2022. 4. 12. 위 판결이 확정되었다(㉯ 전과). 
 甲은 (ㄱ) 2021. 12. 1. A의 휴대전화 1대를 절취하였고, (ㄴ) 2022. 4. 18. B의 지갑 1개를 절취하였고, (ㄷ) 2022. 5. 10. C의 신용카드 1매를 절취하였다. 
 (ㄱ), (ㄴ), (ㄷ) 범행에 관하여 검사는 2024. 1. 5. 甲을 ｢형법｣ 제332조, 제329조에 의하여 상습절도죄로 기소하였다.>
 ㉯ 전과로 확정판결을 받은 범행과 (ㄱ) 범행이 모두 甲의 습벽에서 이루어졌음이 인정되는 경우, 양자는 상습절도죄의 포괄일죄의 관계에 있으므로 (ㄱ) 부분에 대하여 기판력 저촉을 이유로 면소판결이 선고되어야 한다.",X,
"<甲은 2018. 8. 6. 상해죄로 징역 9월을 선고받아 2019. 1. 10. 그 형의 집행을 종료하였다(㉮ 전과). 또한 甲은 2022. 4. 4. 절도죄로 징역 1년에 집행유예 2년을 선고받아 2022. 4. 12. 위 판결이 확정되었다(㉯ 전과). 
 甲은 (ㄱ) 2021. 12. 1. A의 휴대전화 1대를 절취하였고, (ㄴ) 2022. 4. 18. B의 지갑 1개를 절취하였고, (ㄷ) 2022. 5. 10. C의 신용카드 1매를 절취하였다. 
 (ㄱ), (ㄴ), (ㄷ) 범행에 관하여 검사는 2024. 1. 5. 甲을 ｢형법｣ 제332조, 제329조에 의하여 상습절도죄로 기소하였다.>
 법원이 2024. 5. 1. 甲에 대하여 형을 선고하는 경우, 집행유예 결격 기간을 도과하였기 때문에 집행유예를 선고할 수 있다.",X,(ㄱ) 범행이 2019. 1. 10. 징역형의 집행을 종료하고 3년까지의 기간에 범한 죄이므로 집행유예를 선고할 수 없다.
"<甲은 2018. 8. 6. 상해죄로 징역 9월을 선고받아 2019. 1. 10. 그 형의 집행을 종료하였다(㉮ 전과). 또한 甲은 2022. 4. 4. 절도죄로 징역 1년에 집행유예 2년을 선고받아 2022. 4. 12. 위 판결이 확정되었다(㉯ 전과). 
 甲은 (ㄱ) 2021. 12. 1. A의 휴대전화 1대를 절취하였고, (ㄴ) 2022. 4. 18. B의 지갑 1개를 절취하였고, (ㄷ) 2022. 5. 10. C의 신용카드 1매를 절취하였다. 
 (ㄱ), (ㄴ), (ㄷ) 범행에 관하여 검사는 2024. 1. 5. 甲을 ｢형법｣ 제332조, 제329조에 의하여 상습절도죄로 기소하였다.>
 검사가 공판절차 진행 중 범죄사실의 증명이 어렵자 (ㄴ) 부분의 공소사실을 철회한 경우, 그 범죄사실에 대한 다른 중요한 증거를 발견한 것이 아니더라도 점유이탈물횡령죄로 다시 공소를 제기할 수 있다.",O,"공소사실의 동일성이 인정되지 아니하고 실체적 경합관계에 있는 수개의 공소사실의 전부 또는 일부를 철회하는 공소취소의 경우 그에 따라 공소기각의 결정이 확정된 때에는 그 범죄사실에 대하여는 형사소송법 제329조의 규정에 의하여 다른 중요한 증거가 발견되지 않는 한 재기소가 허용되지 아니하지만, 이와 달리 포괄일죄로 기소된 공소사실 중 일부에 대하여 형사소송법 제298조 소정의 공소장변경의 방식으로 이루어지는 공소사실의 일부 철회의 경우에는 그러한 제한이 적용되지 아니한다(2004도3203)."
"<甲은 2018. 8. 6. 상해죄로 징역 9월을 선고받아 2019. 1. 10. 그 형의 집행을 종료하였다(㉮ 전과). 또한 甲은 2022. 4. 4. 절도죄로 징역 1년에 집행유예 2년을 선고받아 2022. 4. 12. 위 판결이 확정되었다(㉯ 전과). 
 甲은 (ㄱ) 2021. 12. 1. A의 휴대전화 1대를 절취하였고, (ㄴ) 2022. 4. 18. B의 지갑 1개를 절취하였고, (ㄷ) 2022. 5. 10. C의 신용카드 1매를 절취하였다. 
 (ㄱ), (ㄴ), (ㄷ) 범행에 관하여 검사는 2024. 1. 5. 甲을 ｢형법｣ 제332조, 제329조에 의하여 상습절도죄로 기소하였다.>
 甲이 (ㄷ) 범행으로 절취한 신용카드로 백화점에서 노트북컴퓨터 1대를 구입한 경우, 사기죄와 신용카드부정사용죄가 성립하고 두 죄는 상상적 경합의 관계에 있다.",X,실체적 경합 관계에 있다.
